# seq	priority	source_rank	headword	source_file	deterministic_errors
1052	audit	333	green	terra_en_000_consolidated_legacy.txt	
1053	audit	334	grey	terra_en_000_consolidated_legacy.txt	
1054	audit	335	group	terra_en_000_consolidated_legacy.txt	
1055	audit	336	grow	terra_en_000_consolidated_legacy.txt	
1056	audit	338	guitar	terra_en_000_consolidated_legacy.txt	
1057	audit	339	gym	terra_en_000_consolidated_legacy.txt	
1058	audit	340	hair	terra_en_000_consolidated_legacy.txt	
1059	audit	341	half	terra_en_000_consolidated_legacy.txt	
1060	audit	342	hand	terra_en_000_consolidated_legacy.txt	
1061	audit	343	happen	terra_en_000_consolidated_legacy.txt	
1062	audit	344	happy	terra_en_000_consolidated_legacy.txt	
1063	audit	345	hard	terra_en_000_consolidated_legacy.txt	
1064	audit	347	hate	terra_en_000_consolidated_legacy.txt	
1065	audit	348	have	terra_en_000_consolidated_legacy.txt	
1066	audit	349	he	terra_en_000_consolidated_legacy.txt	
1067	audit	350	head	terra_en_000_consolidated_legacy.txt	
1068	audit	351	health	terra_en_000_consolidated_legacy.txt	
1069	audit	352	healthy	terra_en_000_consolidated_legacy.txt	
1070	audit	353	hear	terra_en_000_consolidated_legacy.txt	
1071	audit	354	hello	terra_en_000_consolidated_legacy.txt	
1072	audit	355	help	terra_en_000_consolidated_legacy.txt	
1073	audit	356	her	terra_en_000_consolidated_legacy.txt	
1074	audit	357	here	terra_en_000_consolidated_legacy.txt	
1075	audit	358	hey	terra_en_000_consolidated_legacy.txt	
1076	audit	359	hi	terra_en_000_consolidated_legacy.txt	
1077	audit	360	high	terra_en_000_consolidated_legacy.txt	
1078	audit	361	him	terra_en_000_consolidated_legacy.txt	
1079	audit	362	his	terra_en_000_consolidated_legacy.txt	
1080	audit	363	history	terra_en_000_consolidated_legacy.txt	
1081	audit	364	hobby	terra_en_000_consolidated_legacy.txt	
1082	audit	365	holiday	terra_en_000_consolidated_legacy.txt	
1083	audit	366	home	terra_en_000_consolidated_legacy.txt	
1084	audit	367	homework	terra_en_000_consolidated_legacy.txt	
1085	audit	368	hope	terra_en_000_consolidated_legacy.txt	
1086	audit	369	horse	terra_en_000_consolidated_legacy.txt	
1087	audit	370	hospital	terra_en_000_consolidated_legacy.txt	
1088	audit	371	hot	terra_en_000_consolidated_legacy.txt	
1089	audit	372	hotel	terra_en_000_consolidated_legacy.txt	
1090	audit	373	hour	terra_en_000_consolidated_legacy.txt	
1091	audit	374	house	terra_en_000_consolidated_legacy.txt	
1092	audit	375	how	terra_en_000_consolidated_legacy.txt	
1093	audit	376	however	terra_en_000_consolidated_legacy.txt	
1094	audit	377	hundred	terra_en_000_consolidated_legacy.txt	
1095	audit	378	hungry	terra_en_000_consolidated_legacy.txt	
1096	audit	379	husband	terra_en_000_consolidated_legacy.txt	
1097	audit	381	ice	terra_en_000_consolidated_legacy.txt	
1098	audit	382	idea	terra_en_000_consolidated_legacy.txt	
1099	audit	383	if	terra_en_000_consolidated_legacy.txt	
1100	audit	384	imagine	terra_en_000_consolidated_legacy.txt	
1101	audit	386	improve	terra_en_000_consolidated_legacy.txt	
1102	audit	387	in	terra_en_000_consolidated_legacy.txt	
1103	audit	389	information	terra_en_000_consolidated_legacy.txt	
1104	audit	390	interest	terra_en_000_consolidated_legacy.txt	
1105	audit	391	interested	terra_en_000_consolidated_legacy.txt	
1106	audit	392	interesting	terra_en_000_consolidated_legacy.txt	
1107	audit	393	internet	terra_en_000_consolidated_legacy.txt	
1108	audit	394	interview	terra_en_000_consolidated_legacy.txt	
1109	audit	395	into	terra_en_000_consolidated_legacy.txt	
1110	audit	397	island	terra_en_000_consolidated_legacy.txt	
1111	audit	398	it	terra_en_000_consolidated_legacy.txt	
1112	audit	399	its	terra_en_000_consolidated_legacy.txt	
1113	audit	400	jacket	terra_en_000_consolidated_legacy.txt	
1114	audit	401	january	terra_en_000_consolidated_legacy.txt	
1115	audit	402	jeans	terra_en_000_consolidated_legacy.txt	
1116	audit	404	join	terra_en_000_consolidated_legacy.txt	
1117	audit	405	journey	terra_en_000_consolidated_legacy.txt	
1118	audit	406	juice	terra_en_000_consolidated_legacy.txt	
1119	audit	407	july	terra_en_000_consolidated_legacy.txt	
1120	audit	408	june	terra_en_000_consolidated_legacy.txt	
1121	audit	409	just	terra_en_000_consolidated_legacy.txt	
1122	audit	410	keep	terra_en_000_consolidated_legacy.txt	
1123	audit	411	key	terra_en_000_consolidated_legacy.txt	
1124	audit	412	kilometre	terra_en_000_consolidated_legacy.txt	
1125	audit	413	kind	terra_en_000_consolidated_legacy.txt	
1126	audit	414	kitchen	terra_en_000_consolidated_legacy.txt	
1127	audit	415	know	terra_en_000_consolidated_legacy.txt	
1128	audit	416	land	terra_en_000_consolidated_legacy.txt	
1129	audit	417	language	terra_en_000_consolidated_legacy.txt	
1130	audit	418	large	terra_en_000_consolidated_legacy.txt	
1131	audit	419	last	terra_en_000_consolidated_legacy.txt	
1132	audit	420	late	terra_en_000_consolidated_legacy.txt	
1133	audit	421	later	terra_en_000_consolidated_legacy.txt	
1134	audit	422	laugh	terra_en_000_consolidated_legacy.txt	
1135	audit	423	learn	terra_en_000_consolidated_legacy.txt	
1136	audit	424	leave	terra_en_000_consolidated_legacy.txt	
1137	audit	425	left	terra_en_000_consolidated_legacy.txt	
1138	audit	426	leg	terra_en_000_consolidated_legacy.txt	
1139	audit	427	lesson	terra_en_000_consolidated_legacy.txt	
1140	audit	428	let	terra_en_000_consolidated_legacy.txt	
1141	audit	429	letter	terra_en_000_consolidated_legacy.txt	
1142	audit	430	library	terra_en_000_consolidated_legacy.txt	
1143	audit	431	lie	terra_en_000_consolidated_legacy.txt	
1144	audit	432	life	terra_en_000_consolidated_legacy.txt	
1145	audit	433	light	terra_en_000_consolidated_legacy.txt	
1146	audit	434	like	terra_en_000_consolidated_legacy.txt	
1147	audit	435	line	terra_en_000_consolidated_legacy.txt	
1148	audit	436	lion	terra_en_000_consolidated_legacy.txt	
1149	audit	437	list	terra_en_000_consolidated_legacy.txt	
1150	audit	438	listen	terra_en_000_consolidated_legacy.txt	
1151	audit	439	little	terra_en_000_consolidated_legacy.txt	
1152	audit	440	live	terra_en_000_consolidated_legacy.txt	
1153	audit	441	local	terra_en_000_consolidated_legacy.txt	
1154	audit	442	long	terra_en_000_consolidated_legacy.txt	
1155	audit	443	look	terra_en_000_consolidated_legacy.txt	
1156	audit	444	lose	terra_en_000_consolidated_legacy.txt	
1157	audit	445	lot	terra_en_000_consolidated_legacy.txt	
1158	audit	446	love	terra_en_000_consolidated_legacy.txt	
1159	audit	447	lunch	terra_en_000_consolidated_legacy.txt	
1160	audit	448	machine	terra_en_000_consolidated_legacy.txt	
1161	audit	449	magazine	terra_en_000_consolidated_legacy.txt	
1162	audit	450	main	terra_en_000_consolidated_legacy.txt	
1163	audit	452	man	terra_en_000_consolidated_legacy.txt	
1164	audit	453	many	terra_en_000_consolidated_legacy.txt	
1165	audit	454	map	terra_en_000_consolidated_legacy.txt	
1166	audit	455	march	terra_en_000_consolidated_legacy.txt	
1167	audit	456	market	terra_en_000_consolidated_legacy.txt	
1168	audit	457	married	terra_en_000_consolidated_legacy.txt	
1169	audit	458	match	terra_en_000_consolidated_legacy.txt	
1170	audit	459	may	terra_en_000_consolidated_legacy.txt	
1171	audit	460	maybe	terra_en_000_consolidated_legacy.txt	
1172	audit	461	me	terra_en_000_consolidated_legacy.txt	
1173	audit	462	meal	terra_en_000_consolidated_legacy.txt	
1174	audit	464	meaning	terra_en_000_consolidated_legacy.txt	
1175	audit	465	meat	terra_en_000_consolidated_legacy.txt	
1176	audit	466	meet	terra_en_000_consolidated_legacy.txt	
1177	audit	467	meeting	terra_en_000_consolidated_legacy.txt	
1178	audit	468	member	terra_en_000_consolidated_legacy.txt	
1179	audit	469	menu	terra_en_000_consolidated_legacy.txt	
1180	audit	470	message	terra_en_000_consolidated_legacy.txt	
1181	audit	472	midnight	terra_en_000_consolidated_legacy.txt	
1182	audit	473	mile	terra_en_000_consolidated_legacy.txt	
1183	audit	474	milk	terra_en_000_consolidated_legacy.txt	
1184	audit	475	million	terra_en_000_consolidated_legacy.txt	
1185	audit	477	miss	terra_en_000_consolidated_legacy.txt	
1186	audit	478	mistake	terra_en_000_consolidated_legacy.txt	
1187	audit	479	model	terra_en_000_consolidated_legacy.txt	
1188	audit	480	modern	terra_en_000_consolidated_legacy.txt	
1189	audit	481	moment	terra_en_000_consolidated_legacy.txt	
1190	audit	482	monday	terra_en_000_consolidated_legacy.txt	
1191	audit	483	money	terra_en_000_consolidated_legacy.txt	
1192	audit	484	month	terra_en_000_consolidated_legacy.txt	
1193	audit	485	more	terra_en_000_consolidated_legacy.txt	
1194	audit	486	morning	terra_en_000_consolidated_legacy.txt	
1195	audit	487	most	terra_en_000_consolidated_legacy.txt	
1196	audit	489	mountain	terra_en_000_consolidated_legacy.txt	
1197	audit	490	mouse	terra_en_000_consolidated_legacy.txt	
1198	audit	491	mouth	terra_en_000_consolidated_legacy.txt	
1199	audit	492	move	terra_en_000_consolidated_legacy.txt	
1200	audit	493	movie	terra_en_000_consolidated_legacy.txt	
1201	audit	494	much	terra_en_000_consolidated_legacy.txt	
1202	audit	495	mum	terra_en_000_consolidated_legacy.txt	
1203	audit	496	museum	terra_en_000_consolidated_legacy.txt	
1204	audit	497	music	terra_en_000_consolidated_legacy.txt	
1205	audit	498	must	terra_en_000_consolidated_legacy.txt	
1206	audit	499	my	terra_en_000_consolidated_legacy.txt	
1207	audit	500	name	terra_en_000_consolidated_legacy.txt	
1208	audit	501	natural	terra_en_005.txt	
1209	audit	502	near	terra_en_005.txt	
1210	audit	503	need	terra_en_005.txt	
1211	audit	504	negative	terra_en_005.txt	
1212	audit	505	neighbour	terra_en_005.txt	
1213	audit	506	never	terra_en_005.txt	
1214	audit	507	new	terra_en_005.txt	
1215	audit	508	news	terra_en_005.txt	
1216	audit	509	newspaper	terra_en_005.txt	
1217	audit	510	next	terra_en_005.txt	
1218	audit	511	nice	terra_en_005.txt	
1219	audit	512	night	terra_en_005.txt	
1220	audit	513	nine	terra_en_005.txt	
1221	audit	514	nineteen	terra_en_005.txt	
1222	audit	515	ninety	terra_en_005.txt	
1223	audit	516	no	terra_en_005.txt	
1224	audit	517	nobody	terra_en_005.txt	
1225	audit	518	north	terra_en_005.txt	
1226	audit	519	nose	terra_en_005.txt	
1227	audit	520	not	terra_en_005.txt	
1228	audit	521	note	terra_en_005.txt	
1229	audit	522	nothing	terra_en_005.txt	
1230	audit	523	november	terra_en_005.txt	
1231	audit	524	now	terra_en_005.txt	
1232	audit	525	number	terra_en_005.txt	
1233	audit	526	nurse	terra_en_007.txt	
1234	audit	527	object	terra_en_007.txt	
1235	audit	528	october	terra_en_007.txt	
1236	audit	529	of	terra_en_007.txt	
1237	audit	530	off	terra_en_007.txt	
1238	audit	531	office	terra_en_007.txt	
1239	audit	532	often	terra_en_007.txt	
1240	audit	533	oh	terra_en_007.txt	
1241	audit	534	ok	terra_en_007.txt	
1242	audit	535	old	terra_en_007.txt	
1243	audit	536	on	terra_en_007.txt	
1244	audit	537	once	terra_en_007.txt	
1245	audit	538	one	terra_en_007.txt	
1246	audit	539	onion	terra_en_007.txt	
1247	audit	540	online	terra_en_007.txt	
1248	audit	541	only	terra_en_007.txt	
1249	audit	542	open	terra_en_007.txt	
1250	audit	543	opinion	terra_en_007.txt	
1251	audit	544	opposite	terra_en_007.txt	
1252	audit	545	or	terra_en_007.txt	
1253	audit	546	orange	terra_en_007.txt	
1254	audit	547	order	terra_en_007.txt	
1255	audit	548	other	terra_en_007.txt	
1256	audit	549	our	terra_en_007.txt	
1257	audit	550	out	terra_en_007.txt	
1258	audit	551	outside	terra_en_008.txt	
1259	audit	552	over	terra_en_008.txt	
1260	audit	553	own	terra_en_008.txt	
1261	audit	554	page	terra_en_008.txt	
1262	audit	555	paint	terra_en_008.txt	
1263	audit	556	painting	terra_en_008.txt	
1264	audit	557	pair	terra_en_008.txt	
1265	audit	558	paper	terra_en_008.txt	
1266	audit	559	paragraph	terra_en_008.txt	
1267	audit	560	parent	terra_en_008.txt	
1268	audit	561	park	terra_en_008.txt	
1269	audit	562	part	terra_en_008.txt	
1270	audit	563	partner	terra_en_008.txt	
1271	audit	564	party	terra_en_008.txt	
1272	audit	565	passport	terra_en_008.txt	
1273	audit	566	past	terra_en_008.txt	
1274	audit	567	pay	terra_en_008.txt	
1275	audit	568	pen	terra_en_008.txt	
1276	audit	569	pencil	terra_en_008.txt	
1277	audit	570	people	terra_en_008.txt	
1278	audit	571	pepper	terra_en_008.txt	
1279	audit	572	perfect	terra_en_008.txt	
1280	audit	573	period	terra_en_008.txt	
1281	audit	574	person	terra_en_008.txt	
1282	audit	575	personal	terra_en_008.txt	
1283	audit	576	phone	terra_en_011.txt	
1284	audit	577	photo	terra_en_011.txt	
1285	audit	578	photograph	terra_en_011.txt	
1286	audit	579	phrase	terra_en_011.txt	
1287	audit	580	piano	terra_en_011.txt	
1288	audit	581	picture	terra_en_011.txt	
1289	audit	582	piece	terra_en_011.txt	
1290	audit	583	pig	terra_en_011.txt	
1291	audit	584	pink	terra_en_011.txt	
1292	audit	585	place	terra_en_011.txt	
1293	audit	586	plan	terra_en_011.txt	
1294	audit	587	plane	terra_en_011.txt	
1295	audit	588	plant	terra_en_011.txt	
1296	audit	589	play	terra_en_011.txt	
1297	audit	590	player	terra_en_011.txt	
1298	audit	591	please	terra_en_011.txt	
1299	audit	592	point	terra_en_011.txt	
1300	audit	593	police	terra_en_011.txt	
1301	audit	594	policeman	terra_en_011.txt	
1302	audit	595	pool	terra_en_011.txt	
1303	audit	596	poor	terra_en_011.txt	
1304	audit	597	popular	terra_en_011.txt	
1305	audit	598	positive	terra_en_011.txt	
1306	audit	599	possible	terra_en_011.txt	
1307	audit	600	post	terra_en_011.txt	
1308	audit	601	potato	terra_en_000_consolidated_legacy.txt	
1309	audit	604	practise	terra_en_000_consolidated_legacy.txt	
1310	audit	605	prefer	terra_en_000_consolidated_legacy.txt	
1311	audit	606	prepare	terra_en_000_consolidated_legacy.txt	
1312	audit	609	price	terra_en_000_consolidated_legacy.txt	
1313	audit	610	probably	terra_en_000_consolidated_legacy.txt	
1314	audit	611	problem	terra_en_000_consolidated_legacy.txt	
1315	audit	612	product	terra_en_000_consolidated_legacy.txt	
1316	audit	613	programme	terra_en_000_consolidated_legacy.txt	
1317	audit	614	project	terra_en_000_consolidated_legacy.txt	
1318	audit	615	purple	terra_en_000_consolidated_legacy.txt	
1319	audit	616	put	terra_en_000_consolidated_legacy.txt	
1320	audit	617	quarter	terra_en_000_consolidated_legacy.txt	
1321	audit	618	question	terra_en_000_consolidated_legacy.txt	
1322	audit	619	quick	terra_en_000_consolidated_legacy.txt	
1323	audit	620	quickly	terra_en_000_consolidated_legacy.txt	
1324	audit	621	quiet	terra_en_000_consolidated_legacy.txt	
1325	audit	622	quite	terra_en_000_consolidated_legacy.txt	
1326	audit	623	radio	terra_en_000_consolidated_legacy.txt	
1327	audit	624	rain	terra_en_000_consolidated_legacy.txt	
1328	audit	625	read	terra_en_000_consolidated_legacy.txt	
1329	audit	627	reading	terra_en_000_consolidated_legacy.txt	
1330	audit	628	ready	terra_en_000_consolidated_legacy.txt	
1331	audit	629	real	terra_en_000_consolidated_legacy.txt	
1332	audit	630	really	terra_en_000_consolidated_legacy.txt	
1333	audit	631	reason	terra_en_000_consolidated_legacy.txt	
1334	audit	632	red	terra_en_000_consolidated_legacy.txt	
1335	audit	633	relax	terra_en_000_consolidated_legacy.txt	
1336	audit	634	remember	terra_en_000_consolidated_legacy.txt	
1337	audit	635	repeat	terra_en_000_consolidated_legacy.txt	
1338	audit	636	report	terra_en_000_consolidated_legacy.txt	
1339	audit	637	restaurant	terra_en_000_consolidated_legacy.txt	
1340	audit	638	result	terra_en_000_consolidated_legacy.txt	
1341	audit	639	return	terra_en_000_consolidated_legacy.txt	
1342	audit	640	rice	terra_en_000_consolidated_legacy.txt	
1343	audit	641	rich	terra_en_000_consolidated_legacy.txt	
1344	audit	642	ride	terra_en_000_consolidated_legacy.txt	
1345	audit	643	right	terra_en_000_consolidated_legacy.txt	
1346	audit	644	river	terra_en_000_consolidated_legacy.txt	
1347	audit	645	road	terra_en_000_consolidated_legacy.txt	
1348	audit	646	room	terra_en_000_consolidated_legacy.txt	
1349	audit	647	routine	terra_en_000_consolidated_legacy.txt	
1350	audit	648	rule	terra_en_000_consolidated_legacy.txt	
1351	audit	650	sad	terra_en_000_consolidated_legacy.txt	
